# rej_sigma = 5
# Rejection = 0.007066923244884153
Epoch,T_pre,T_pre_l,Residual,Top,Down
0,2456054.8572991816,2456054.8573462726,-4.709092900156975e-05,0.007019832315882583,-0.007114014173885723
1,2456057.9251496224,2456057.925198612,-4.89894300699234e-05,0.00701793381481423,-0.007115912674954076
2,2456060.9930000617,2456060.993050951,-5.088932812213898e-05,0.007016033916762014,-0.007117812573006292
3,2456064.0608505,2456064.0609032903,-5.279015749692917e-05,0.007014133087387224,-0.007119713402381082
4,2456067.128700937,2456067.1287556295,-5.4692383855581284e-05,0.007012230861028572,-0.007121615628739734
5,2456070.196551373,2456070.196607969,-5.6595541536808014e-05,0.007010327703347345,-0.007123518786420961
6,2456073.264401808,2456073.264460308,-5.850009620189667e-05,0.007008423148682256,-0.00712542334108605
7,2456076.3322522417,2456076.3323126473,-6.0405582189559937e-05,0.007006517662694593,-0.007127328827073713
8,2456079.400102674,2456079.4001649865,-6.231246516108513e-05,0.007004610779723068,-0.007129235710045238
9,2456082.4679531055,2456082.4680173257,-6.422027945518494e-05,0.007002702965428968,-0.007131143524339338
10,2456085.5358035355,2456085.535869665,-6.612949073314667e-05,0.007000793754151006,-0.0071330527356173
11,2456088.6036539646,2456088.603722004,-6.803963333368301e-05,0.00699888361155047,-0.007134962878217836
12,2456091.6715043923,2456091.6715743435,-6.995117291808128e-05,0.006996972071966072,-0.007136874417802234
13,2456094.739354819,2456094.7394266827,-7.186364382505417e-05,0.006995059601059099,-0.007138786888709207
14,2456097.8072052444,2456097.807279022,-7.377751171588898e-05,0.006993145733168264,-0.007140700756600042
15,2456100.875055669,2456100.875131361,-7.56923109292984e-05,0.006991230933954855,-0.007142615555813451
16,2456103.942906092,2456103.9429837004,-7.760850712656975e-05,0.006989314737757583,-0.007144531752010723
17,2456107.010756514,2456107.0108360397,-7.952563464641571e-05,0.006987397610237737,-0.007146448879530569
18,2456110.0786069348,2456110.078688379,-8.14441591501236e-05,0.006985479085734029,-0.007148367404034277
19,2456113.1464573545,2456113.146540718,-8.33636149764061e-05,0.006983559629907747,-0.007150286859860559
20,2456116.214307773,2456116.2143930574,-8.528446778655052e-05,0.0069816387770976025,-0.0071522077126707035
21,2456119.2821581904,2456119.2822453966,-8.720625191926956e-05,0.0069797169929648835,-0.007154129496803423
22,2456122.3500086064,2456122.350097736,-8.912943303585052e-05,0.0069777938118483025,-0.0071560526779200035
23,2456125.4178590216,2456125.417950075,-9.10535454750061e-05,0.006975869699409147,-0.007157976790359159
