# rej_sigma = 5
# Rejection = 0.003363934072778757
Epoch,T_pre,T_pre_l,Residual,Top,Down
0,2456054.8573198426,2456054.8573460025,-2.6159919798374176e-05,0.0033377741529803827,-0.003390093992577131
1,2456057.9251729017,2456057.9251983417,-2.544000744819641e-05,0.0033384940653305604,-0.0033893740802269532
2,2456060.9930259604,2456060.993050681,-2.4720560759305954e-05,0.003339213512019451,-0.0033886546335380628
3,2456064.0608790186,2456064.06090302,-2.4001579731702805e-05,0.003339932493047054,-0.0033879356525104596
4,2456067.1287320764,2456067.1287553594,-2.3283064365386963e-05,0.00334065100841337,-0.003387217137144144
5,2456070.1965851337,2456070.1966076987,-2.256501466035843e-05,0.0033413690581183984,-0.0033864990874391153
6,2456073.264438191,2456073.264460038,-2.1846964955329895e-05,0.003342087107823427,-0.0033857810377340867
7,2456076.332291248,2456076.332312377,-2.112938091158867e-05,0.003342804691867168,-0.0033850634536903455
8,2456079.400144304,2456079.4001647164,-2.041226252913475e-05,0.003343521810249622,-0.0033843463353078916
9,2456082.46799736,2456082.4680170557,-1.969560980796814e-05,0.0033442384629707887,-0.003383629682586725
10,2456085.5358504155,2456085.535869395,-1.8979422748088837e-05,0.003344954650030668,-0.0033829134955268457
11,2456088.603703471,2456088.603721734,-1.8263235688209534e-05,0.0033456708370905473,-0.0033821973084669664
12,2456091.671556526,2456091.6715740734,-1.754751428961754e-05,0.0033463865584891393,-0.0033814815870683744
13,2456094.7394095804,2456094.7394264126,-1.683225855231285e-05,0.003347101814226444,-0.0033807663313310697
14,2456097.8072626344,2456097.807278752,-1.611746847629547e-05,0.0033478166043024614,-0.0033800515412550523
15,2456100.875115688,2456100.875131091,-1.54031440615654e-05,0.0033485309287171914,-0.0033793372168403222
16,2456103.9429687415,2456103.9429834303,-1.4688819646835327e-05,0.0033492452531319215,-0.003378622892425592
17,2456107.0108217946,2456107.0108357696,-1.3974960893392563e-05,0.0033499591118853643,-0.0033779090336721494
18,2456110.0786748473,2456110.078688109,-1.3261567801237106e-05,0.0033506725049775197,-0.003377195640579994
19,2456113.1465278994,2456113.146540448,-1.2548640370368958e-05,0.003351385432408388,-0.003376482713149126
20,2456116.214380951,2456116.2143927873,-1.1836178600788116e-05,0.0033520978941779687,-0.003375770251379545
21,2456119.282234003,2456119.2822451266,-1.1123716831207275e-05,0.0033528103559475496,-0.003375057789609964
22,2456122.350087054,2456122.350097466,-1.0411720722913742e-05,0.003353522352055843,-0.0033743457935016706
23,2456125.417940105,2456125.417949805,-9.700190275907516e-06,0.0033542338825028493,-0.0033736342630546643
24,2456128.485793155,2456128.4858021443,-8.989125490188599e-06,0.0033549449472885682,-0.0033729231982689454
25,2456131.553646205,2456131.5536544835,-8.278526365756989e-06,0.003355655546413,-0.003372212599144514
26,2456134.621499255,2456134.6215068228,-7.567927241325378e-06,0.0033563661455374314,-0.003371502000020082
27,2456137.689352304,2456137.689359162,-6.857793778181076e-06,0.0033570762790005758,-0.003370791866556938
28,2456140.757205353,2456140.7572115012,-6.148125976324081e-06,0.0033577859468024327,-0.003370082198755081
29,2456143.8250584016,2456143.8250638405,-5.4389238357543945e-06,0.0033584951489430024,-0.0033693729966145112
30,2456146.8929114495,2456146.8929161797,-4.730187356472015e-06,0.003359203885422285,-0.003368664260135229
31,2456149.9607644975,2456149.960768519,-4.021450877189636e-06,0.003359912621901567,-0.0033679555236559465
32,2456153.028617545,2456153.028620858,-3.313180059194565e-06,0.0033606208927195623,-0.0033672472528379514
33,2456156.096470592,2456156.0964731975,-2.605374902486801e-06,0.00336132869787627,-0.0033665394476812436
34,2456159.1643236387,2456159.1643255367,-1.8980354070663452e-06,0.0033620360373716905,-0.003365832108185823
35,2456162.232176685,2456162.232177876,-1.191161572933197e-06,0.0033627429112058236,-0.00336512523435169
36,2456165.300029731,2456165.300030215,-4.842877388000488e-07,0.0033634497850399568,-0.003364418360517557
37,2456168.3678827765,2456168.3678825544,2.2212043404579163e-07,0.0033641561932128026,-0.003363711952344711
38,2456171.4357358217,2456171.4357348937,9.280629456043243e-07,0.003364862135724361,-0.0033630060098331525
39,2456174.5035888664,2456174.503587233,1.6335397958755493e-06,0.0033655676125746324,-0.0033623005329828813
40,2456177.5714419107,2456177.571439572,2.3385509848594666e-06,0.0033662726237636163,-0.0033615955217938974
41,2456180.6392949545,2456180.6392919114,3.043096512556076e-06,0.003366977169291313,-0.0033608909762662008
42,2456183.7071479983,2456183.7071442506,3.7476420402526855e-06,0.0033676817148190095,-0.003360186430738504
43,2456186.7750010416,2456186.77499659,4.451721906661987e-06,0.003368385794685419,-0.003359482350872095
44,2456189.8428540844,2456189.842848929,5.155336111783981e-06,0.003369089408890541,-0.003358778736666973
45,2456192.910707127,2456192.9107012684,5.858484655618668e-06,0.0033697925574343755,-0.003358075588123138
46,2456195.9785601688,2456195.9785536076,6.561167538166046e-06,0.003370495240316923,-0.0033573729052405908
47,2456199.0464132107,2456199.046405947,7.263850420713425e-06,0.0033711979231994703,-0.0033566702223580434
48,2456202.114266252,2456202.114258286,7.966067641973495e-06,0.0033719001404207303,-0.0033559680051367833
49,2456205.182119293,2456205.1821106253,8.667819201946259e-06,0.003372601891980703,-0.0033552662535768106
50,2456208.2499723337,2456208.2499629646,9.369105100631714e-06,0.0033733031778793885,-0.003354564967678125
51,2456211.3178253737,2456211.317815304,1.0069925338029861e-05,0.0033740039981167867,-0.003353864147440727
52,2456214.385678414,2456214.385667643,1.0770745575428009e-05,0.003374704818354185,-0.003353163327203329
53,2456217.4535314534,2456217.4535199823,1.1471100151538849e-05,0.0033754051729302957,-0.003352462972627218
54,2456220.5213844925,2456220.5213723215,1.2170989066362381e-05,0.003376105061845119,-0.0033517630837123944
55,2456223.589237531,2456223.589224661,1.2870412319898605e-05,0.0033768044850986554,-0.0033510636604588582
56,2456226.6570905694,2456226.657077,1.3569369912147522e-05,0.0033775034426909043,-0.0033503647028666093
57,2456229.7249436076,2456229.7249293393,1.4268327504396439e-05,0.0033782024002831533,-0.0033496657452743604
58,2456232.7927966453,2456232.7927816785,1.4966819435358047e-05,0.003378900892214115,-0.0033489672533433988
59,2456235.8606496826,2456235.8606340177,1.566484570503235e-05,0.003379598918483789,-0.0033482692270737245
60,2456238.9285027194,2456238.928486357,1.6362406313419342e-05,0.003380296479092176,-0.0033475716664653375
61,2456241.9963557557,2456241.996338696,1.7059501260519028e-05,0.003380993574039276,-0.003346874571518238
62,2456245.064208792,2456245.0641910355,1.7756596207618713e-05,0.0033816906689863755,-0.003346177476571138
