# rej_sigma = 5
# Rejection = 0.0031282355705565413
Epoch,T_pre,T_pre_l,Residual,Top,Down
27,2456137.689217104,2456137.689359315,-0.00014221109449863434,0.002986024476057907,-0.0032704466650551756
28,2456140.7570722513,2456140.7572116544,-0.00013940315693616867,0.0029888324136203726,-0.00326763872749271
29,2456143.8249273943,2456143.8250639937,-0.00013659941032528877,0.0029916361602312525,-0.00326483498088183
30,2456146.8927825335,2456146.892916333,-0.00013379938900470734,0.002994436181551834,-0.0032620349595612486
31,2456149.9606376686,2456149.960768672,-0.00013100355863571167,0.0029972320119208296,-0.003259239129192253
32,2456153.0284928,2456153.0286210114,-0.00012821145355701447,0.003000024116999527,-0.0032564470241135558
33,2456156.096347927,2456156.0964733507,-0.00012542353942990303,0.0030028120311266383,-0.0032536591099864443
34,2456159.1642030505,2456159.16432569,-0.00012263935059309006,0.0030055962199634512,-0.0032508749211496313
35,2456162.23205817,2456162.232178029,-0.00011985935270786285,0.0030083762178486784,-0.003248094923264404
36,2456165.2999132853,2456165.3000303684,-0.00011708308011293411,0.003011152490443607,-0.0032453186506694754
37,2456168.367768397,2456168.3678827076,-0.00011431053280830383,0.0030139250377482375,-0.003242546103364845
38,2456171.4356235047,2456171.435735047,-0.00011154217645525932,0.003016693394101282,-0.0032397777470118006
39,2456174.5034786086,2456174.503587386,-0.00010877754539251328,0.003019458025164028,-0.0032370131159490546
40,2456177.5713337082,2456177.5714397253,-0.000106017105281353,0.0030222184652751883,-0.0032342526758378943
41,2456180.639188804,2456180.6392920646,-0.00010326039046049118,0.00302497518009605,-0.0032314959610170325
42,2456183.707043896,2456183.707144404,-0.00010050786659121513,0.003027727703965326,-0.0032287434371477564
43,2456186.774898984,2456186.774996743,-9.775906801223755e-05,0.0030304765025443037,-0.003225994638568779
44,2456189.842754068,2456189.8428490823,-9.501446038484573e-05,0.0030332211101716956,-0.003223250030941387
45,2456192.910609148,2456192.9107014216,-9.227357804775238e-05,0.003035961992508789,-0.0032205091486042937
46,2456195.978464224,2456195.978553761,-8.95368866622448e-05,0.0030386986838942965,-0.003217772457218786
47,2456199.046319296,2456199.0464061,-8.680392056703568e-05,0.0030414316499895056,-0.003215039491123577
48,2456202.114174364,2456202.1142584393,-8.407514542341232e-05,0.003044160425133129,-0.0032123107159799536
49,2456205.1820294284,2456205.1821107785,-8.135009557008743e-05,0.003046885474986454,-0.0032095856661266287
50,2456208.2498844885,2456208.2499631178,-7.862923666834831e-05,0.003049606333888193,-0.0032068648072248896
51,2456211.317739545,2456211.317815457,-7.591210305690765e-05,0.0030523234674996336,-0.003204147673613449
52,2456214.3855945976,2456214.3856677962,-7.319869473576546e-05,0.003055036875820776,-0.0032014342652923067
53,2456217.453449646,2456217.4535201355,-7.048947736620903e-05,0.0030577460931903323,-0.0031987250479227503
54,2456220.5213046907,2456220.5213724747,-6.778398528695107e-05,0.0030604515852695902,-0.0031960195558434924
55,2456223.5891597313,2456223.589224814,-6.508268415927887e-05,0.0030631528863972624,-0.00319331825471582
56,2456226.657014768,2456226.657077153,-6.238510832190514e-05,0.003065850462234636,-0.0031906206788784464
57,2456229.7248698007,2456229.7249294925,-5.969172343611717e-05,0.003068543847120424,-0.0031879272939926585
58,2456232.7927248296,2456232.7927818317,-5.700206384062767e-05,0.0030712335067159136,-0.003185237634397169
59,2456235.8605798543,2456235.860634171,-5.431659519672394e-05,0.0030739189753598174,-0.0031825521657532652
60,2456238.9284348753,2456238.92848651,-5.163485184311867e-05,0.0030766007187134226,-0.00317987042239966
61,2456241.996289892,2456241.9963388494,-4.895729944109917e-05,0.003079278271115442,-0.0031771928699976405
62,2456245.064144905,2456245.0641911887,-4.628347232937813e-05,0.003081952098227163,-0.0031745190428859194
63,2456248.131999914,2456248.132043528,-4.361383616924286e-05,0.0030846217343872984,-0.003171849406725784
64,2456251.199854919,2456251.199895867,-4.094792529940605e-05,0.0030872876452571352,-0.0031691834958559473
65,2456254.26770992,2456254.2677482064,-3.8286205381155014e-05,0.0030899493651753863,-0.0031665217759376963
66,2456257.3355649174,2456257.3356005456,-3.562821075320244e-05,0.003092607359803339,-0.0031638637813097437
67,2456260.4034199105,2456260.403452885,-3.297440707683563e-05,0.0030952611634797057,-0.003161209977633377
68,2456263.4712749,2456263.471305224,-3.0324328690767288e-05,0.003097911241865774,-0.0031585598992473086
69,2456266.539129885,2456266.5391575634,-2.7678441256284714e-05,0.0031005571293002566,-0.003155914011812826
70,2456269.6069848663,2456269.6070099026,-2.50362791121006e-05,0.0031031992914444407,-0.003153271849668642
71,2456272.6748398435,2456272.674862242,-2.2398307919502258e-05,0.003105837262637039,-0.0031506338784760436
72,2456275.742694817,2456275.742714581,-1.9764062017202377e-05,0.003108471508539339,-0.0031479996325737437
73,2456278.8105497863,2456278.8105669203,-1.7134007066488266e-05,0.003111101563490053,-0.0031453695776230296
74,2456281.878404752,2456281.8784192596,-1.4507677406072617e-05,0.0031137278931504687,-0.003142743247962614
75,2456284.9462597133,2456284.946271599,-1.1885538697242737e-05,0.0031163500318592986,-0.003140121109253784
76,2456288.014114671,2456288.014123938,-9.267125278711319e-06,0.00311896844527783,-0.0031375026958352526
77,2456291.0819696244,2456291.0819762773,-6.652902811765671e-06,0.0031215826677447756,-0.003134888473368307
78,2456294.149824574,2456294.1498286165,-4.0424056351184845e-06,0.003124193164921423,-0.0031322779761916598
79,2456297.2176795197,2456297.217680956,-1.4360994100570679e-06,0.0031267994711464842,-0.0031296716699665984
80,2456300.2855344615,2456300.285533295,1.1664815247058868e-06,0.003129402052081247,-0.0031270690890318354
81,2456303.353389399,2456303.3533856343,3.764871507883072e-06,0.0031320004420644244,-0.0031244706990486582
82,2456306.421244333,2456306.4212379735,6.359536200761795e-06,0.003134595106757303,-0.0031218760343557795
83,2456309.4890992627,2456309.4890903127,8.950009942054749e-06,0.003137185580498596,-0.0031192855606144865
84,2456312.5569541887,2456312.556942652,1.153675839304924e-05,0.0031397723289495905,-0.003116698812163492
85,2456315.6248091105,2456315.624794991,1.4119315892457962e-05,0.0031423548864489993,-0.0031141162546640833
86,2456318.6926640286,2456318.6926473305,1.6698148101568222e-05,0.0031449337186581095,-0.003111537422454973
87,2456321.7605189425,2456321.7604996697,1.9272789359092712e-05,0.003147508359915634,-0.0031089627811974486
88,2456324.8283738527,2456324.828352009,2.184370532631874e-05,0.00315007927588286,-0.0031063918652302226
89,2456327.8962287586,2456327.896204348,2.4410430341959e-05,0.0031526460008985003,-0.0031038251402145823
90,2456330.964083661,2456330.9640566874,2.6973430067300797e-05,0.003155209000623842,-0.0031012621404892405
91,2456334.031938559,2456334.0319090267,2.9532238841056824e-05,0.003157767809397598,-0.0030987033317154845
92,2456337.0997934532,2456337.099761366,3.208732232451439e-05,0.0031603228928810557,-0.003096148248232027
93,2456340.1676483434,2456340.167613705,3.4638214856386185e-05,0.0031628737854129275,-0.003093597355700155
94,2456343.23550323,2456343.2354660444,3.718538209795952e-05,0.003165420952654501,-0.0030910501884585818
95,2456346.303358112,2456346.3033183836,3.972835838794708e-05,0.0031679639289444884,-0.003088507212168594
96,2456349.3712129905,2456349.371170723,4.2267609387636185e-05,0.0031705031799441775,-0.003085967961168905
97,2456352.439067865,2456352.439023062,4.480266943573952e-05,0.003173038239992281,-0.0030834329011208018
98,2456355.5069227354,2456355.5068754014,4.733400419354439e-05,0.0031755695747500857,-0.003080901566362997
99,2456358.5747776018,2456358.5747277406,4.986114799976349e-05,0.0031780967185563048,-0.003078374422556778
100,2456361.6426324644,2456361.64258008,5.238456651568413e-05,0.0031806201370722254,-0.003075851004040857
101,2456364.710487323,2456364.710432419,5.4903794080019e-05,0.0031831393646365603,-0.0030733317764765223
102,2456367.7783421776,2456367.7782847583,5.7419296354055405e-05,0.0031856548669105967,-0.003070816274202486
103,2456370.846197028,2456370.8461370976,5.993060767650604e-05,0.0031881661782330473,-0.0030683049628800352
104,2456373.914051875,2456373.913989437,6.243819370865822e-05,0.0031906737642651995,-0.003065797376847883
105,2456376.9819067176,2456376.981841776,6.494158878922462e-05,0.003193177159345766,-0.0030632939817673167
106,2456380.049761556,2456380.0496941153,6.744079291820526e-05,0.0031956763634747466,-0.003060794777638336
107,2456383.117616391,2456383.1175464545,6.993627175688744e-05,0.0031981718423134287,-0.003058299298799654
108,2456386.1854712213,2456386.185398794,7.242755964398384e-05,0.003200663130200525,-0.0030558080109125575
109,2456389.253326048,2456389.253251133,7.491512224078178e-05,0.003203150692797323,-0.0030533204483157595
110,2456392.3211808708,2456392.3211034723,7.739849388599396e-05,0.0032056340644425352,-0.0030508370766705473
111,2456395.3890356896,2456395.3889558115,7.987814024090767e-05,0.003208113710797449,-0.0030483574303156336
112,2456398.4568905043,2456398.4568081507,8.235359564423561e-05,0.003210589166200777,-0.0030458819749123057
113,2456401.5247453153,2456401.52466049,8.482532575726509e-05,0.0032130608963138064,-0.003043410244799276
114,2456404.592600122,2456404.592512829,8.72928649187088e-05,0.00321552843547525,-0.0030409427056378325
115,2456407.660454925,2456407.6603651685,8.975667878985405e-05,0.0032179922493463953,-0.0030384788917666872
116,2456410.728309724,2456410.7282175077,9.221630170941353e-05,0.003220451872265955,-0.0030360192688471278
117,2456413.796164519,2456413.796069847,9.467219933867455e-05,0.003222907769895216,-0.0030335633712178667
118,2456416.86401931,2456416.863922186,9.712390601634979e-05,0.003225359476572891,-0.0030311116645401915
119,2456419.9318740973,2456419.9317745254,9.957188740372658e-05,0.003227807457960268,-0.0030286636831528147
120,2456422.9997288804,2456422.9996268647,0.0001020156778395176,0.003230251248396059,-0.0030262198927170237
121,2456426.067583659,2456426.067479204,0.00010445527732372284,0.003232690847880264,-0.0030237802932328185
122,2456429.1354384343,2456429.135331543,0.00010689115151762962,0.003235126722074171,-0.0030213444190389117
123,2456432.2032932052,2456432.2031838824,0.00010932283475995064,0.003237558405316492,-0.0030189127357965907
124,2456435.2711479724,2456435.2710362216,0.00011175079271197319,0.0032399863632685145,-0.003016484777844568
125,2456438.3390027354,2456438.338888561,0.00011417455971240997,0.0032424101302689513,-0.0030140610108441313
126,2456441.4068574947,2456441.4067409,0.0001165946014225483,0.0032448301719790896,-0.003011640969133993
127,2456444.47471225,2456444.4745932394,0.00011901045218110085,0.003247246022737642,-0.0030092251183754404
128,2456447.542567001,2456447.5424455786,0.00012142257764935493,0.0032496581482058962,-0.0030068129929071864
129,2456450.6104217484,2456450.610297918,0.00012383051216602325,0.0032520660827225645,-0.003004405058390518
130,2456453.678276492,2456453.678150257,0.0001262347213923931,0.0032544702919489344,-0.003002000849164148
131,2456456.746131231,2456456.7460025963,0.0001286347396671772,0.0032568703102237185,-0.002999600830889364
132,2456459.8139859666,2456459.8138549356,0.00013103103265166283,0.003259266603208204,-0.0029972045379048785
133,2456462.881840698,2456462.881707275,0.00013342313468456268,0.003261658705241104,-0.0029948124358719786
134,2456465.949695425,2456465.949559614,0.00013581104576587677,0.003264046616322418,-0.0029924245247906645
135,2456469.0175501485,2456469.0174119533,0.0001381952315568924,0.0032664308021134337,-0.002990040338999649
136,2456472.085404868,2456472.0852642925,0.00014057522639632225,0.0032688107969528635,-0.002987660344160219
137,2456475.1532595833,2456475.153116632,0.00014295149594545364,0.003271187066501995,-0.0029852840746110876
138,2456478.2211142946,2456478.220968971,0.00014532357454299927,0.0032735591450995406,-0.002982911996013542
139,2456481.288969002,2456481.2888213103,0.00014769192785024643,0.0032759274984067877,-0.002980543642706295
140,2456484.3568237056,2456484.3566736495,0.00015005609020590782,0.003278291660762449,-0.0029781794803506335
141,2456487.4246784053,2456487.4245259888,0.00015241652727127075,0.003280652097827812,-0.0029758190432852705
142,2456490.492533101,2456490.492378328,0.0001547727733850479,0.003283008343941589,-0.0029734627971714934
143,2456493.560387792,2456493.5602306672,0.0001571248285472393,0.0032853603991037806,-0.002971110742009302
144,2456496.6282424796,2456496.6280830065,0.00015947315841913223,0.0032877087289756735,-0.002968762412137409
145,2456499.696097163,2456499.6959353457,0.0001618172973394394,0.0032900528678959807,-0.002966418273217102
146,2456502.7639518427,2456502.763787685,0.0001641577109694481,0.0032923932815259894,-0.002964077859587093
147,2456505.831806518,2456505.831640024,0.00016649393364787102,0.0032947295042044123,-0.0029617416369086703
148,2456508.89966119,2456508.8994923634,0.00016882643103599548,0.0032970620015925368,-0.002959409139520546
149,2456511.9675158574,2456511.9673447027,0.00017115473747253418,0.0032993903080290755,-0.002957080833084007
150,2456515.0353705212,2456515.035197042,0.00017347931861877441,0.0033017148891753157,-0.002954756251937767
151,2456518.103225181,2456518.103049381,0.00017579970881342888,0.00330403527936997,-0.0029524358617431124
152,2456521.1710798363,2456521.1709017204,0.00017811590805649757,0.003306351478613039,-0.0029501196625000437
153,2456524.238934488,2456524.2387540597,0.0001804283820092678,0.003308663952565809,-0.0029478071885472735
154,2456527.3067891356,2456527.306606399,0.00018273666501045227,0.0033109722355669936,-0.002945498905546089
155,2456530.3746437794,2456530.374458738,0.00018504122272133827,0.0033132767932778796,-0.002943194347835203
156,2456533.442498419,2456533.4423110774,0.0001873415894806385,0.00331557716003718,-0.002940893981075903
157,2456536.510353055,2456536.5101634166,0.00018963823094964027,0.0033178738015061816,-0.002938597339606901
158,2456539.5782076865,2456539.578015756,0.00019193068146705627,0.0033201662520235976,-0.002936304889089485
159,2456542.646062314,2456542.645868095,0.0001942189410328865,0.003322454511589428,-0.002934016629523655
160,2456545.713916938,2456545.7137204343,0.00019650347530841827,0.0033247390458649596,-0.002931732095248123
161,2456548.7817715574,2456548.7815727736,0.00019878381863236427,0.0033270193891889056,-0.002929451751924177
162,2456551.8496261733,2456551.849425113,0.0002010604366660118,0.003329296007222553,-0.0029271751338905295
163,2456554.917480785,2456554.917277452,0.00020333286374807358,0.003331568434304615,-0.0029249027068084677
164,2456557.985335393,2456557.9851297913,0.00020560156553983688,0.003333837136096378,-0.0029226340050167044
165,2456561.0531899966,2456561.0529821306,0.00020786607638001442,0.0033361016469365557,-0.002920369494176527
166,2456564.121044596,2456564.12083447,0.00021012639626860619,0.0033383619668251475,-0.002918109174287935
167,2456567.188899192,2456567.188686809,0.0002123829908668995,0.0033406185614234408,-0.002915852579689642
168,2456570.2567537837,2456570.2565391483,0.00021463539451360703,0.0033428709650701483,-0.0029136001760429343
169,2456573.3246083716,2456573.3243914875,0.0002168840728700161,0.0033451196434265574,-0.002911351497686525
170,2456576.3924629553,2456576.3922438268,0.0002191285602748394,0.0033473641308313807,-0.002909107010281702
171,2456579.4603175353,2456579.460096166,0.00022136932238936424,0.0033496048929459055,-0.002906866248167177
172,2456582.528172111,2456582.5279485052,0.00022360589355230331,0.0033518414641088446,-0.002904629677004238
173,2456585.5960266828,2456585.5958008445,0.00022583827376365662,0.003354073844320198,-0.0029023972967928847
174,2456588.6638812507,2456588.6636531837,0.00022806692868471146,0.0033563024992412527,-0.00290016864187183
175,2456591.7317358144,2456591.731505523,0.00023029139265418053,0.003358526963210722,-0.0028979441779023608
176,2456594.7995903743,2456594.799357862,0.00023251213133335114,0.0033607477018898924,-0.00289572343922319
177,2456597.86744493,2456597.8672102015,0.00023472867906093597,0.0033629642496174773,-0.0028935068914956053
178,2456600.935299482,2456600.9350625407,0.00023694150149822235,0.0033651770720547636,-0.002891294069058319
179,2456604.00315403,2456604.00291488,0.00023915013298392296,0.0033673857035404643,-0.0028890854375726183
180,2456607.0710085738,2456607.070767219,0.0002413545735180378,0.003369590144074579,-0.0028868809970385035
181,2456610.1388631137,2456610.1386195584,0.00024355528876185417,0.0033717908593183955,-0.002884680281794687
182,2456613.2067176495,2456613.2064718977,0.0002457518130540848,0.003373987383610626,-0.0028824837575024565
183,2456616.2745721815,2456616.274324237,0.0002479446120560169,0.003376180182612558,-0.0028802909585005244
184,2456619.3424267094,2456619.342176576,0.0002501332201063633,0.0033783687906629046,-0.002878102350450178
185,2456622.410281233,2456622.4100289154,0.0002523176372051239,0.003380553207761665,-0.0028759179333514174
186,2456625.478135753,2456625.4778812546,0.00025449832901358604,0.0033827338995701273,-0.0028737372415429552
187,2456628.5459902687,2456628.545733594,0.0002566748298704624,0.0033849104004270037,-0.002871560740686079
188,2456631.6138447807,2456631.613585933,0.00025884760543704033,0.0033870831759935816,-0.002869387965119501
189,2456634.6816992885,2456634.6814382724,0.00026101619005203247,0.0033892517606085738,-0.002867219380504509
190,2456637.749553792,2456637.7492906116,0.00026318058371543884,0.00339141615427198,-0.0028650549868411024
191,2456640.817408292,2456640.817142951,0.00026534125208854675,0.003393576822645088,-0.0028628943184679945
192,2456643.885262788,2456643.88499529,0.0002674977295100689,0.00339573330006661,-0.0028607378410464724
193,2456646.95311728,2456646.9528476293,0.00026965048164129257,0.003397886052197834,-0.0028585850889152487
194,2456650.0209717676,2456650.0206999686,0.0002717990428209305,0.0034000346133774718,-0.002856436527735611
195,2456653.0888262517,2456653.088552308,0.00027394387871026993,0.0034021794492668112,-0.0028542916918462714
196,2456656.1566807316,2456656.156404647,0.0002760845236480236,0.003404320094204565,-0.0028521510469085177
197,2456659.2245352073,2456659.2242569863,0.0002782209776341915,0.003406456548190733,-0.0028500145929223498
198,2456662.2923896792,2456662.2921093255,0.00028035370633006096,0.0034085892768866023,-0.0028478818642264803
199,2456665.360244147,2456665.359961665,0.00028248224407434464,0.003410717814630886,-0.0028457533264821967
200,2456668.428098611,2456668.427814004,0.00028460705652832985,0.003412842627084871,-0.0028436285140282114
201,2456671.495953071,2456671.4956663433,0.0002867276780307293,0.0034149632485872706,-0.002841507892525812
202,2456674.5638075266,2456674.5635186825,0.00028884410858154297,0.0034170796791380843,-0.0028393914619749983
203,2456677.6316619786,2456677.6313710217,0.0002909568138420582,0.0034191923843985995,-0.002837278756714483
204,2456680.6995164263,2456680.699223361,0.0002930653281509876,0.003421300898707529,-0.0028351702424055537
205,2456683.7673708703,2456683.7670757,0.0002951701171696186,0.00342340568772616,-0.0028330654533869227
206,2456686.83522531,2456686.8349280395,0.0002972707152366638,0.003425506285793205,-0.0028309648553198775
207,2456689.903079746,2456689.9027803787,0.00029936712235212326,0.0034276026929086646,-0.002828868448204418
208,2456692.9709341777,2456692.970632718,0.00030145980417728424,0.0034296953747338255,-0.002826775766379257
209,2456696.0387886055,2456696.038485057,0.00030354829505085945,0.0034317838656074007,-0.002824687275505682
210,2456699.1066430295,2456699.1063373964,0.0003056330606341362,0.0034338686311906775,-0.002822602509922405
211,2456702.1744974493,2456702.1741897357,0.0003077136352658272,0.0034359492058223685,-0.002820521935290714
212,2456705.242351865,2456705.242042075,0.0003097900189459324,0.0034380255895024737,-0.002818445551610609
213,2456708.310206277,2456708.309894414,0.00031186267733573914,0.0034400982478922804,-0.002816372893220802
214,2456711.3780606845,2456711.3777467534,0.0003139311447739601,0.0034421667153305014,-0.002814304425782581
215,2456714.445915088,2456714.4455990926,0.0003159954212605953,0.0034442309918171366,-0.002812240149295946
216,2456717.513769488,2456717.513451432,0.00031805597245693207,0.0034462915430134734,-0.0028101795980996092
217,2456720.5816238835,2456720.581303771,0.00032011233270168304,0.0034483479032582243,-0.0028081232378548582
218,2456723.6494782753,2456723.6491561104,0.00032216496765613556,0.003450400538212677,-0.0028060706029004057
219,2456726.717332663,2456726.7170084496,0.0003242134116590023,0.0034524489822155436,-0.002804022158897539
220,2456729.7851870465,2456729.784860789,0.0003262576647102833,0.0034544932352668246,-0.002801977905846258
221,2456732.8530414263,2456732.852713128,0.0003282981924712658,0.003456533763027807,-0.0027999373780852755
222,2456735.920895802,2456735.9205654673,0.00033033452928066254,0.003458570099837204,-0.0027979010412758788
223,2456738.9887501737,2456738.9884178066,0.0003323671407997608,0.003460602711356302,-0.0027958684297567805
224,2456742.0566045414,2456742.056270146,0.00033439556136727333,0.0034626311319238146,-0.002793840009189268
225,2456745.124458905,2456745.124122485,0.0003364197909832001,0.0034646553615397414,-0.0027918157795733412
226,2456748.1923132646,2456748.1919748243,0.00033844029530882835,0.0034666758658653696,-0.002789795275247713
227,2456751.26016762,2456751.2598271635,0.00034045660868287086,0.003468692179239412,-0.0027877789618736704
228,2456754.328021972,2456754.327679503,0.0003424691967666149,0.003470704767323156,-0.0027857663737899264
229,2456757.3958763196,2456757.395531842,0.0003444775938987732,0.0034727131644553145,-0.002783757976657768
230,2456760.463730663,2456760.4633841813,0.0003464818000793457,0.003474717370635887,-0.0027817537704771956
231,2456763.531585003,2456763.5312365205,0.00034848228096961975,0.003476717851526161,-0.0027797532895869215
232,2456766.5994393383,2456766.5990888597,0.00035047857090830803,0.0034787141414648493,-0.0027777569996482333
233,2456769.6672936697,2456769.666941199,0.00035247066989541054,0.003480706240451952,-0.0027757649006611308
234,2456772.7351479973,2456772.734793538,0.0003544590435922146,0.003482694614148756,-0.0027737765269643267
235,2456775.8030023207,2456775.8026458775,0.00035644322633743286,0.003484678796893974,-0.0027717923442191084
236,2456778.8708566404,2456778.8704982167,0.0003584236837923527,0.003486659254348894,-0.0027698118867641886
237,2456781.938710956,2456781.938350556,0.0003603999502956867,0.003488635520852228,-0.0027678356202608546
238,2456785.006565267,2456785.006202895,0.000362372025847435,0.0034906075964039763,-0.0027658635447091063
239,2456788.074419575,2456788.0740552344,0.0003643403761088848,0.003492575946665426,-0.0027638951944476565
240,2456791.142273878,2456791.1419075737,0.00036630453541874886,0.00349454010597529,-0.0027619310351377924
241,2456794.2101281774,2456794.209759913,0.00036826450377702713,0.0034965000743335684,-0.002759971066779514
242,2456797.277982473,2456797.277612252,0.00037022074684500694,0.0034984563174015482,-0.0027580148237115343
243,2456800.345836764,2456800.3454645914,0.000372172798961401,0.0035004083695179423,-0.0027560627715951403
244,2456803.413691052,2456803.4133169306,0.00037412112578749657,0.003502356696344038,-0.0027541144447690447
245,2456806.481545335,2456806.48116927,0.0003760652616620064,0.0035043008322185477,-0.002752170308894535
246,2456809.5493996143,2456809.549021609,0.0003780052065849304,0.0035062407771414717,-0.002750230363971611
247,2456812.61725389,2456812.6168739484,0.000379941426217556,0.0035081769967740973,-0.0027482941443389853
248,2456815.685108161,2456815.6847262876,0.0003818734548985958,0.003510109025455137,-0.0027463621156579455
249,2456818.752962428,2456818.752578627,0.00038380129262804985,0.003512036863184591,-0.0027444342779284914
250,2456821.8208166915,2456821.820430966,0.00038572540506720543,0.0035139609756237467,-0.002742510165489336
251,2456824.8886709507,2456824.8882833053,0.00038764532655477524,0.0035158808971113165,-0.002740590244001766
252,2456827.956525206,2456827.9561356446,0.0003895615227520466,0.003517797093308588,-0.0027386740478044947
253,2456831.0243794573,2456831.023987984,0.00039147352799773216,0.0035197090985542735,-0.002736762042558809
254,2456834.0922337044,2456834.091840323,0.00039338134229183197,0.0035216169128483733,-0.0027348542282647093
255,2456837.1600879477,2456837.1596926623,0.0003952854312956333,0.0035235210018521746,-0.002732950139260908
256,2456840.227942187,2456840.2275450015,0.0003971853293478489,0.00352542089990439,-0.0027310502412086924
257,2456843.295796422,2456843.295397341,0.0003990810364484787,0.00352731660700502,-0.0027291545341080626
258,2456846.363650653,2456846.36324968,0.00040097301825881004,0.0035292085888153513,-0.0027272625522977312
259,2456849.43150488,2456849.4311020193,0.0004028608091175556,0.003531096379674097,-0.0027253747614389857
260,2456852.499359103,2456852.4989543585,0.0004047444090247154,0.0035329799795812567,-0.002723491161531826
261,2456855.567213322,2456855.5668066978,0.00040662428364157677,0.003534859854198118,-0.0027216112869149645
262,2456858.635067537,2456858.634659037,0.00040849996730685234,0.0035367355378633936,-0.002719735603249689
263,2456861.702921748,2456861.7025113762,0.00041037192568182945,0.0035386074962383707,-0.002717863644874712
264,2456864.770775955,2456864.7703637155,0.0004122396931052208,0.003540475263661762,-0.0027159958774513205
265,2456867.838630158,2456867.8382160547,0.00041410326957702637,0.0035423388401335677,-0.002714132300979515
266,2456870.906484357,2456870.906068394,0.0004159631207585335,0.0035441986913150748,-0.002712272449798008
267,2456873.974338552,2456873.973920733,0.0004178187809884548,0.003546054351544996,-0.0027104167895680865
268,2456877.0421927427,2456877.0417730724,0.0004196702502667904,0.0035479058208233317,-0.002708565320289751
269,2456880.1100469297,2456880.1096254117,0.0004215179942548275,0.003549753564811369,-0.002706717576301714
270,2456883.1779011125,2456883.177477751,0.00042336154729127884,0.00355159711784782,-0.0027048740232652625
271,2456886.245755291,2456886.24533009,0.0004252009093761444,0.0035534364799326857,-0.002703034661180397
272,2456889.313609466,2456889.3131824294,0.0004270365461707115,0.003555272116727253,-0.0027011990243858298
273,2456892.3814636366,2456892.3810347687,0.00042886799201369286,0.003557103562570234,-0.0026993675785428484
274,2456895.449317803,2456895.448887108,0.0004306952469050884,0.0035589308174616297,-0.002697540323651453
275,2456898.517171966,2456898.516739447,0.00043251877650618553,0.003560754347062727,-0.0026957167940503558
276,2456901.5850261245,2456901.5845917864,0.00043433811515569687,0.003562573685712238,-0.0026938974554008444
277,2456904.652880279,2456904.6524441256,0.00043615326285362244,0.0035643888334101637,-0.002692082307702919
278,2456907.7207344295,2456907.720296465,0.00043796468526124954,0.003566200255817791,-0.0026902708852952918
