# rej_sigma = 5
# Rejection = 0.0006729171361525802
Epoch,T_pre,T_pre_l,Residual,Top,Down
172,2457498.507375942,2457498.5074273655,-5.1423441618680954e-05,0.0006214936945338992,-0.0007243405777712611
173,2457504.2288671643,2457504.228915246,-4.808185622096062e-05,0.0006248352799316196,-0.0007209989923735408
174,2457509.950358372,2457509.950403127,-4.475470632314682e-05,0.0006281624298294334,-0.000717671842475727
175,2457515.6718495656,2457515.6718910076,-4.144199192523956e-05,0.0006314751442273406,-0.0007143591280778197
176,2457521.3933407445,2457521.3933788883,-3.8143713027238846e-05,0.0006347734231253413,-0.000711060849179819
177,2457527.114831909,2457527.114866769,-3.485986962914467e-05,0.0006380572665234355,-0.0007077770057817249
178,2457532.836323059,2457532.8363546496,-3.159046173095703e-05,0.0006413266744216232,-0.0007045075978835372
179,2457538.5578141944,2457538.5578425303,-2.833595499396324e-05,0.0006445811811586169,-0.0007012530911465434
180,2457544.279305315,2457544.279330411,-2.5095883756875992e-05,0.0006478212523957042,-0.0006980130199094562
181,2457550.0007964214,2457550.0008182917,-2.1870248019695282e-05,0.0006510468881328849,-0.0006947873841722755
182,2457555.7222875133,2457555.7223061724,-1.8659047782421112e-05,0.0006542580883701591,-0.0006915761839350013
183,2457561.4437785908,2457561.443794053,-1.5462283045053482e-05,0.0006574548531075267,-0.0006883794191976337
184,2457567.165269654,2457567.1652819337,-1.2279953807592392e-05,0.0006606371823449878,-0.0006851970899601726
185,2457572.8867607024,2457572.8867698144,-9.112060070037842e-06,0.0006638050760825423,-0.000682029196222618
186,2457578.6082517365,2457578.608257695,-5.9586018323898315e-06,0.0006669585343201904,-0.00067887573798497
187,2457584.329742756,2457584.329745576,-2.819579094648361e-06,0.0006700975570579318,-0.0006757367152472285
188,2457590.0512337615,2457590.0512334565,3.050081431865692e-07,0.0006732221442957668,-0.0006726121280093936
189,2457595.7727247523,2457595.772721337,3.4151598811149597e-06,0.0006763322960336951,-0.0006695019762714652
190,2457601.4942157287,2457601.494209218,6.51087611913681e-06,0.000679428012271717,-0.0006664062600334434
191,2457607.2157066907,2457607.2156970985,9.592156857252121e-06,0.0006825092930098323,-0.0006633249792953281
192,2457612.937197638,2457612.937184979,1.2659002095460892e-05,0.0006855761382480411,-0.0006602581340571193
193,2457618.6586885713,2457618.65867286,1.5711411833763123e-05,0.0006886285479863433,-0.0006572057243188171
194,2457624.38017949,2457624.3801607406,1.8749386072158813e-05,0.000691666522224739,-0.0006541677500804214
195,2457630.101670394,2457630.1016486213,2.1772924810647964e-05,0.0006946900609632281,-0.0006511442113419322
196,2457635.823161284,2457635.823136502,2.4782028049230576e-05,0.0006976991642018108,-0.0006481351081033496
197,2457641.5446521593,2457641.5446243826,2.7776695787906647e-05,0.0007006938319404868,-0.0006451404403646735
198,2457647.2661430202,2457647.2661122633,3.075692802667618e-05,0.0007036740641792564,-0.000642160208125904
199,2457652.9876338667,2457652.987600144,3.372272476553917e-05,0.0007066398609181194,-0.000639194411387041
200,2457658.709124699,2457658.7090880247,3.667408600449562e-05,0.0007095912221570758,-0.0006362430501480846
201,2457664.4306155164,2457664.4305759054,3.961101174354553e-05,0.0007125281478961257,-0.0006333061244090347
202,2457670.1521063196,2457670.152063786,4.2533501982688904e-05,0.0007154506381352691,-0.0006303836341698913
203,2457675.8735971083,2457675.8735516667,4.5441556721925735e-05,0.0007183586928745059,-0.0006274755794306544
204,2457681.5950878826,2457681.5950395474,4.833517596125603e-05,0.0007212523121138362,-0.0006245819601913242
205,2457687.3165786425,2457687.316527428,5.121435970067978e-05,0.00072413149585326,-0.0006217027764519004
206,2457693.038069388,2457693.038015309,5.407910794019699e-05,0.0007269962440927772,-0.0006188380282123832
207,2457698.759560119,2457698.7595031895,5.692942067980766e-05,0.0007298465568323878,-0.0006159877154727725
208,2457704.4810508355,2457704.48099107,5.9765297919511795e-05,0.000732682434072092,-0.0006131518382330684
209,2457710.2025415376,2457710.202478951,6.258673965930939e-05,0.0007355038758118896,-0.0006103303964932708
210,2457715.9240322253,2457715.9239668315,6.539374589920044e-05,0.0007383108820517806,-0.0006075233902533797
211,2457721.6455228985,2457721.645454712,6.818631663918495e-05,0.0007411034527917651,-0.0006047308195133952
212,2457727.3670135573,2457727.366942593,7.096445187926292e-05,0.0007438815880318431,-0.0006019526842733173
213,2457733.0885042017,2457733.0884304736,7.372815161943436e-05,0.0007466452877720145,-0.0005991889845331458
214,2457738.8099948317,2457738.8099183543,7.647741585969925e-05,0.0007493945520122794,-0.0005964397202928809
215,2457744.531485447,2457744.531406235,7.92122446000576e-05,0.0007521293807526378,-0.0005937048915525226
216,2457750.2529760483,2457750.2528941156,8.193263784050941e-05,0.0007548497739930896,-0.0005909844983120708
217,2457755.974466635,2457755.9743819963,8.463859558105469e-05,0.0007575557317336349,-0.0005882785405715255
218,2457761.695957207,2457761.695869877,8.733011782169342e-05,0.0007602472539742736,-0.0005855870183308868
219,2457767.417447765,2457767.4173577577,9.000720456242561e-05,0.0007629243407150058,-0.0005829099315901546
220,2457773.138938308,2457773.1388456384,9.266985580325127e-05,0.0007655869919558315,-0.0005802472803493289
221,2457778.860428837,2457778.860333519,9.531807154417038e-05,0.0007682352076967506,-0.0005775990646084098
222,2457784.5819193516,2457784.5818213997,9.795185178518295e-05,0.0007708689879377631,-0.0005749652843673972
223,2457790.3034098516,2457790.3033092804,0.00010057119652628899,0.0007734883326788692,-0.0005723459396262912
224,2457796.024900337,2457796.024797161,0.00010317610576748848,0.0007760932419200687,-0.0005697410303850917
225,2457801.7463908084,2457801.746285042,0.00010576657950878143,0.0007786837156613616,-0.0005671505566437988
226,2457807.467881265,2457807.4677729225,0.00010834261775016785,0.000781259753902748,-0.0005645745184024123
227,2457813.1893717074,2457813.189260803,0.00011090422049164772,0.0007838213566442279,-0.0005620129156609325
